ano,conselho,conta,conta_norm,descricao,orcamento_inicial,realizado,eh_folha
2025,CFC,6.3.1.2.01.01.002,63120101002,AUXÍLIO CRECHE ,132000.0,121786.87,1
2025,CFC,6.3.1.3,6313,USO DE BENS E SERVIÇOS,74234468.81,66461321.38,0
2025,CFC,6.3.1.3.01,631301,MATERIAL DE CONSUMO ,1067542.05,362108.91,0
2025,CFC,6.3.1.3.01.01,63130101,MATERIAL DE CONSUMO,1014642.05,326020.41,0
2025,CFC,6.3.1.3.01.01.001,63130101001,MATERIAIS DE EXPEDIENTE,42500.0,23492.49,1
2025,CFC,6.3.1.3.01.01.002,63130101002,"IMPRESSOS, FORMULÁRIOS E PAPÉIS",1500.0,1082.06,1
2025,CFC,6.3.1.3.01.01.004,63130101004,CARTEIRAS DE IDENTIFICAÇÃO PROFISSIONAL,243336.56,165828.08,1
2025,CFC,6.3.1.3.01.01.005,63130101005,"BANDEIRAS, FLÂMULAS E PLACAS",7850.0,0.0,1
2025,CFC,6.3.1.3.01.01.006,63130101006,"MATERIAL PARA AUDIO, VÍDEO E FOTO",350.0,0.0,1
2025,CFC,6.3.1.3.01.01.008,63130101008,MATERIAIS DE INFORMÁTICA,30962.79,29182.25,1
2025,CFC,6.3.1.3.01.01.010,63130101010,MATERIAIS ELÉTRICOS E DE TELEFONIA,38000.0,14598.19,1
2025,CFC,6.3.1.3.01.01.011,63130101011,MATERIAIS PARA MANUT. DE BENS MÓVEIS,1000.0,961.3,1
2025,CFC,6.3.1.3.01.01.012,63130101012,MATERIAIS PARA MANUT. DE BENS IMÓVEIS,61000.0,33236.71,1
2025,CFC,6.3.1.3.01.01.013,63130101013,MATERIAL DE COPA E COZINHA,20350.0,6126.27,1
2025,CFC,6.3.1.3.01.01.014,63130101014,"UNIFORMES, TECIDOS E AVIAMENTOS",30000.0,28865.16,1
2025,CFC,6.3.1.3.01.01.015,63130101015,GÊNEROS DE ALIMENTAÇÃO,54800.0,16725.77,1
2025,CFC,6.3.1.3.01.01.016,63130101016,"MAT. DE HIGIENE, LIMPEZA E CONSERVAÇÃO",2500.0,510.45,1
2025,CFC,6.3.1.3.01.01.017,63130101017,BENS MÓVEIS NÃO ATIVAVEIS,21500.0,5411.68,1
2025,CFC,6.3.1.3.01.01.018,63130101018,MATERIAIS DE DISTRIBUIÇÃO GRATUITA,458992.7,0.0,1
2025,CFC,6.3.1.3.01.02,63130102,DESPESAS COM VEÍCULOS ,50100.0,34280.73,0
2025,CFC,6.3.1.3.01.02.001,63130102001,COMBUSTÍVEIS E LUBRIFICANTES,30100.0,25171.73,1
2025,CFC,6.3.1.3.01.02.002,63130102002,PEÇAS E ACESSÓRIOS,20000.0,9109.0,1
2025,CFC,6.3.1.3.01.09,63130109,OUTROS MATERIAIS DE CONSUMO,2800.0,1807.77,0
2025,CFC,6.3.1.3.01.09.001,63130109001,OUTROS MATERIAIS DE CONSUMO,2800.0,1807.77,1
2025,CFC,6.3.1.3.02,631302,SERVIÇOS,73166926.76,66099212.47,0
2025,CFC,6.3.1.3.02.01,63130201,SERVIÇOS,54459558.04,49285251.76,0
2025,CFC,6.3.1.3.02.01.001,63130201001,SERVIÇO DE AUDITORIA E PERÍCIA,108582.0,24500.0,1
2025,CFC,6.3.1.3.02.01.002,63130201002,SERVIÇO DE ASSESSORIA E CONSULTORIA,1252182.56,1025004.58,1
2025,CFC,6.3.1.3.02.01.003,63130201003,SERVIÇOS ADVOCATÍCIOS,250000.0,186887.42,1
2025,CFC,6.3.1.3.02.01.004,63130201004,SERVIÇOS DE INSTRUTORES,250000.0,208000.0,1
2025,CFC,6.3.1.3.02.01.005,63130201005,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,18448361.89,16515901.54,1
2025,CFC,6.3.1.3.02.01.007,63130201007,SERVIÇOS DE COPA E COZINHA ,270000.0,98970.72,1
2025,CFC,6.3.1.3.02.01.008,63130201008,"SERV.DE LIMPEZA, CONSERV. E JARDINAGEM",670450.0,646940.33,1
2025,CFC,6.3.1.3.02.01.009,63130201009,SERV. DE SEGURANÇA PREDIAL E PREVENTIVA,1691000.0,1647098.52,1
2025,CFC,6.3.1.3.02.01.010,63130201010,SERVIÇOS DE MEDICINA DO TRABALHO,165000.0,123528.4,1
2025,CFC,6.3.1.3.02.01.011,63130201011,"SELEÇÃO, TREINAMENTO E ORG/APLICAÇÃO DE EXAMES",10026177.0,9762891.59,1
2025,CFC,6.3.1.3.02.01.012,63130201012,SERVIÇOS DE INTERMEDIAÇÃO DE ESTAGIOS/APRENDIZES,30123.89,25308.0,1
2025,CFC,6.3.1.3.02.01.013,63130201013,ESTAGIOS,935600.01,869698.42,1
2025,CFC,6.3.1.3.02.01.016,63130201016,SERVIÇOS DE TRADUÇÃO,412000.0,297715.5,1
2025,CFC,6.3.1.3.02.01.017,63130201017,SERVIÇOS FOTOGRÁFICOS E VÍDEOS,205081.96,51732.0,1
2025,CFC,6.3.1.3.02.01.018,63130201018,SERVIÇO DE DIVULGAÇÃO INSTITUCIONAL,2730000.0,2689847.13,1
2025,CFC,6.3.1.3.02.01.020,63130201020,SERVIÇOS DE REPRESENTAÇÕES,3458761.0,3408713.3,1
2025,CFC,6.3.1.3.02.01.021,63130201021,SERVIÇOS DE APOIO ADMINISTRATIVO E OPERACIONAL,290000.0,274901.12,1
2025,CFC,6.3.1.3.02.01.022,63130201022,DEMAIS SERVIÇOS PROFISSIONAIS,372900.0,195824.02,1
2025,CFC,6.3.1.3.02.01.023,63130201023,SEGUROS DE BENS MÓVEIS,5000.0,3886.09,1
2025,CFC,6.3.1.3.02.01.024,63130201024,SEGUROS DE BENS IMÓVEIS,5000.0,3193.8,1
2025,CFC,6.3.1.3.02.01.025,63130201025,SEGUROS DE VIAGENS,10000.0,0.0,1
2025,CFC,6.3.1.3.02.01.026,63130201026,"LOC. DE BENS MÓVEIS, MÁQUINAS E EQUIP.",4106700.0,3928072.93,1
2025,CFC,6.3.1.3.02.01.027,63130201027,LOCAÇÃO DE BENS IMÓVEIS,448418.0,301551.12,1
2025,CFC,6.3.1.3.02.01.028,63130201028,CONDOMÍNIOS,6500.0,4459.43,1
2025,CFC,6.3.1.3.02.01.029,63130201029,MANUTENÇÃO E CONSERVAÇÃO BENS MÓVEIS ,171000.0,55095.01,1
2025,CFC,6.3.1.3.02.01.030,63130201030,MANUTENÇÃO E CONSERV. DOS BENS IMÓVEIS,428000.0,392824.9,1
2025,CFC,6.3.1.3.02.01.031,63130201031,MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS,19500.0,4517.65,1
2025,CFC,6.3.1.3.02.01.032,63130201032,SERVIÇOS DE ENERGIA ELÉTRICA,807200.0,604372.34,1
2025,CFC,6.3.1.3.02.01.033,63130201033,SERVIÇOS DE ÁGUA E ESGOTO,183000.0,159177.19,1
2025,CFC,6.3.1.3.02.01.035,63130201035,POST.DE CORRESPONDÊNCIA INSTITUCIONAL,125000.0,48202.03,1
2025,CFC,6.3.1.3.02.01.036,63130201036,SERVIÇOS DE TELECOMUNICAÇÕES,46000.0,23664.46,1
2025,CFC,6.3.1.3.02.01.037,63130201037,SERVIÇOS DE INTERNET,98412.61,40947.17,1
2025,CFC,6.3.1.3.02.01.039,63130201039,ASSINATURAS,59450.0,53922.27,1
2025,CFC,6.3.1.3.02.01.040,63130201040,PUBLICAÇÕES TÉCNICAS,1201650.0,828256.6,1
2025,CFC,6.3.1.3.02.01.044,63130201044,IMPRESSOS GRÁFICOS,9000.0,2700.0,1
2025,CFC,6.3.1.3.02.01.045,63130201045,CÓPIAS E MICROFILMAGEM DE DOCUMENTOS,20988.0,16210.52,1
2025,CFC,6.3.1.3.02.01.047,63130201047,INSCRIÇÕES,166840.0,69350.42,1
2025,CFC,6.3.1.3.02.01.048,63130201048,SERVIÇOS DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,4975679.12,4691385.24,1
2025,CFC,6.3.1.3.02.03,63130203,DIÁRIAS,10293950.85,9738076.16,0
2025,CFC,6.3.1.3.02.03.001,63130203001,FUNCIONÁRIOS - DIÁRIAS,1446425.17,1364544.2,1
2025,CFC,6.3.1.3.02.03.002,63130203002,CONSELHEIROS - DIÁRIAS,5384250.68,5292977.01,1
2025,CFC,6.3.1.3.02.03.003,63130203003,COLABORADORES - DIÁRIAS,3463275.0,3080554.95,1
2025,CFC,6.3.1.3.02.04,63130204,PASSAGENS,8007257.87,6702345.12,0
2025,CFC,6.3.1.3.02.04.001,63130204001,FUNCIONÁRIOS - PASSAGENS,1150475.91,864662.28,1
2025,CFC,6.3.1.3.02.04.002,63130204002,CONSELHEIROS - PASSAGENS,3689857.07,3191255.76,1
2025,CFC,6.3.1.3.02.04.003,63130204003,COLABORADORES - PASSAGENS,3166924.89,2646427.08,1
2025,CFC,6.3.1.3.02.06,63130206,DESPESA COM LOCOMOÇÃO,406160.0,373539.43,0
2025,CFC,6.3.1.3.02.06.001,63130206001,AUXÍLIO DESLOCAMENTO,406160.0,373539.43,1
2025,CFC,6.3.1.4,6314,FINANCEIRAS,294500.0,221430.26,0
2025,CFC,6.3.1.4.01,631401,FINANCEIRAS,294500.0,221430.26,0
2025,CFC,6.3.1.4.01.02,63140102,SERVIÇOS BANCÁRIOS,294500.0,221430.26,0
2025,CFC,6.3.1.4.01.02.001,63140102001,TAXA SOBRE SERVIÇOS BANCÁRIOS,44500.0,26007.04,1
2025,CFC,6.3.1.4.01.02.002,63140102002,DESPESAS COM COBRANÇA,250000.0,195423.22,1
2025,CFC,6.3.1.5,6315,TRANSFERÊNCIAS CORRENTES,6053000.0,5141737.03,0
2025,CFC,6.3.1.5.01,631501,TRANSFERÊNCIAS CORRENTES,6053000.0,5141737.03,0
2025,CFC,6.3.1.5.01.01,63150101,SUBVENÇÕES,6053000.0,5141737.03,0
2025,CFC,6.3.1.5.01.01.001,63150101001,SUBVENÇÕES,6053000.0,5141737.03,1
2025,CFC,6.3.1.6,6316,TRIBUTÁRIAS E CONTRIBUTIVAS,193046.0,129225.53,0
2025,CFC,6.3.1.6.01,631601,TRIBUTÁRIAS E CONTRIBUTIVAS,193046.0,129225.53,0
2025,CFC,6.3.1.6.01.01,63160101,TRIBUTOS,193046.0,129225.53,0
2025,CFC,6.3.1.6.01.01.002,63160101002,IMPOSTOS E TAXAS,183046.0,126523.07,1
2025,CFC,6.3.1.6.01.01.003,63160101003,DESPESAS JUDICIAIS,10000.0,2702.46,1
2025,CFC,6.3.1.9,6319,OUTRAS DESPESAS CORRENTES,915011.28,721043.8,0
2025,CFC,6.3.1.9.01,631901,OUTRAS DESPESAS CORRENTES,915011.28,721043.8,0
2025,CFC,6.3.1.9.01.01,63190101,DEMAIS DESPESAS CORRENTES,915011.28,721043.8,0
2025,CFC,6.3.1.9.01.01.001,63190101001,SENTENÇAS JUDICIAIS,100000.0,0.0,1
2025,CFC,6.3.1.9.01.01.002,63190101002,"INDENIZAÇÕES, RESTITUIÇÕES E REPOSIÇÕES",40000.0,21662.77,1
2025,CFC,6.3.1.9.01.01.003,63190101003,DESPESAS DE EXERCÍCIOS ANTERIORES,225011.28,197527.01,1
2025,CFC,6.3.1.9.01.01.006,63190101006,REEMBOLSO DE DESPESA COM COBRANÇA,550000.0,501854.02,1
2025,CFC,6.3.2,632,DESPESAS DE CAPITAL,6898900.75,3999588.71,0
2025,CFC,6.3.2.1,6321,INVESTIMENTOS,3027900.75,1369738.37,0
2025,CFC,6.3.2.1.01,632101,"OBRAS, INSTALAÇÕES E REFORMAS",229000.0,121500.0,0
2025,CFC,6.3.2.1.01.01,63210101,"OBRAS, INSTALAÇÕES E REFORMAS",229000.0,121500.0,0
2025,CFC,6.3.2.1.01.01.004,63210101004,ESTUDOS E PROJETOS,229000.0,121500.0,1
2025,CFC,6.3.2.1.03,632103,EQUIPAMENTOS E MATERIAIS PERMANENTES,2520700.75,1248238.37,0
2025,CFC,6.3.2.1.03.01,63210301,EQUIPAMENTOS E MATERIAIS PERMANENTES,2520700.75,1248238.37,0
2025,CFC,6.3.2.1.03.01.001,63210301001,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIOS,325000.0,305850.35,1
2025,CFC,6.3.2.1.03.01.002,63210301002,MÁQUINAS E EQUIPAMENTOS,426004.6,39475.78,1
2025,CFC,6.3.2.1.03.01.003,63210301003,INSTALAÇÕES,597729.0,31698.96,1
2025,CFC,6.3.2.1.03.01.004,63210301004,UTENSÍLIOS DE COPA E COZINHA,14967.15,480.0,1
2025,CFC,6.3.2.1.03.01.006,63210301006,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,1107000.0,852152.0,1
2025,CFC,6.3.2.1.03.01.008,63210301008,BIBLIOTECA,50000.0,18581.28,1
2025,CFC,6.3.2.1.05,632105,INTANGÍVEL,278200.0,0.0,0
2025,CFC,6.3.2.1.05.01,63210501,INTANGÍVEL,278200.0,0.0,0
2025,CFC,6.3.2.1.05.01.002,63210501002,SOFTWARES,278200.0,0.0,1
2025,CFC,6.3.2.4,6324,TRANSFERÊNCIAS DE CAPITAL,3871000.0,2629850.34,0
2025,CFC,6.3.2.4.01,632401,TRANSFERÊNCIAS DE CAPITAL,3871000.0,2629850.34,0
2025,CFC,6.3.2.4.01.01,63240101,TRANSFERÊNCIAS DE CAPITAL,3871000.0,2629850.34,0
2025,CFC,6.3.2.4.01.01.001,63240101001,AUXÍLIOS,3871000.0,2629850.34,1
2026,CFC,6.2,62,EXECUÇÃO DA RECEITA,132578920.0,76153140.45,0
2026,CFC,6.2.1,621,RECEITAS CORRENTES,104716649.0,75237939.29,0
2026,CFC,6.2.1.1,6211,CONTRIBUIÇÕES,70310428.0,57191953.52,0
2026,CFC,6.2.1.1.02,621102,COTA PARTE,70310428.0,56055479.53,0
2026,CFC,6.2.1.1.02.01,62110201,COTA PARTE,70310428.0,56055479.53,0
2026,CFC,6.2.1.1.02.01.001,62110201001,CRC-AC,205204.0,134558.39,1
2026,CFC,6.2.1.1.02.01.002,62110201002,CRC-AL,612330.0,438038.55,1
2026,CFC,6.2.1.1.02.01.003,62110201003,CRC-AM,1049061.0,762021.83,1
2026,CFC,6.2.1.1.02.01.004,62110201004,CRC-AP,210970.0,137751.64,1
2026,CFC,6.2.1.1.02.01.005,62110201005,CRC-BA,2565629.0,1973529.34,1
2026,CFC,6.2.1.1.02.01.006,62110201006,CRC-CE,1604541.0,1275735.19,1
2026,CFC,6.2.1.1.02.01.007,62110201007,CRC-DF,2009330.0,1523664.46,1
2026,CFC,6.2.1.1.02.01.008,62110201008,CRC-ES,1549613.0,1220524.89,1
2026,CFC,6.2.1.1.02.01.009,62110201009,CRC-GO,2060243.0,1602312.87,1
2026,CFC,6.2.1.1.02.01.010,62110201010,CRC-MA,895356.0,609024.92,1
2026,CFC,6.2.1.1.02.01.011,62110201011,CRC-MG,7307064.0,6272136.39,1
2026,CFC,6.2.1.1.02.01.012,62110201012,CRC-MS,909139.0,735612.27,1
2026,CFC,6.2.1.1.02.01.013,62110201013,CRC-MT,1582917.0,1111914.89,1
2026,CFC,6.2.1.1.02.01.014,62110201014,CRC-PA,1351497.0,1096604.67,1
2026,CFC,6.2.1.1.02.01.015,62110201015,CRC-PB,886636.0,722142.17,1
2026,CFC,6.2.1.1.02.01.016,62110201016,CRC-PE,1918516.0,1461000.26,1
2026,CFC,6.2.1.1.02.01.017,62110201017,CRC-PI,745100.0,536883.61,1
2026,CFC,6.2.1.1.02.01.018,62110201018,CRC-PR,4692101.0,4112567.75,1
2026,CFC,6.2.1.1.02.01.019,62110201019,CRC-RJ,6335879.0,5076318.73,1
2026,CFC,6.2.1.1.02.01.020,62110201020,CRC-RN,902857.0,696360.95,1
2026,CFC,6.2.1.1.02.01.021,62110201021,CRC-RO,612294.0,440128.64,1
2026,CFC,6.2.1.1.02.01.022,62110201022,CRC-RR,194802.0,127966.01,1
2026,CFC,6.2.1.1.02.01.023,62110201023,CRC-RS,4352419.0,3645568.07,1
2026,CFC,6.2.1.1.02.01.024,62110201024,CRC-SC,3207576.0,2774962.76,1
2026,CFC,6.2.1.1.02.01.025,62110201025,CRC-SE,499182.0,389750.42,1
2026,CFC,6.2.1.1.02.01.026,62110201026,CRC-SP,21455652.0,16756418.56,1
2026,CFC,6.2.1.1.02.01.027,62110201027,CRC-TO,594520.0,421981.3,1
2026,CFC,6.2.1.1.03,621103,FUNDO DE INTEGRAÇÃO E DESENVOLVIMENTO,0.0,1136473.99,0
2026,CFC,6.2.1.1.03.01,62110301,FUNDO DE INTEGRAÇÃO E DESENVOLVIMENTO,0.0,1136473.99,0
2026,CFC,6.2.1.1.03.01.001,62110301001,FUNDO PARA INVESTIMENTO,0.0,1136473.99,1
2026,CFC,6.2.1.2,6212,EXPLORAÇÃO DE BENS E SERVIÇOS,15022898.0,8062999.66,0
2026,CFC,6.2.1.2.02,621202,EXPLORAÇÃO DE SERVIÇOS,15022898.0,8062999.66,0
2026,CFC,6.2.1.2.02.02,62120202,EMOLUMENTOS COM EXPEDIÇÕES DE CARTEIRAS,920000.0,352744.0,0
2026,CFC,6.2.1.2.02.02.001,62120202001,PROFISSIONAIS,920000.0,352744.0,1
2026,CFC,6.2.1.2.02.05,62120205,RECEITAS DE EXAME DE SUFICIÊNCIA,12000000.0,6930300.02,0
2026,CFC,6.2.1.2.02.05.001,62120205001,EXAME DE SUFICIÊNCIA,12000000.0,6930300.02,1
2026,CFC,6.2.1.2.02.06,62120206,RECEITAS DE EXAME DE QUALIF. TÉC. (CNAI),2080000.0,746460.02,0
2026,CFC,6.2.1.2.02.06.001,62120206001,EXAME DE QUALIFICAÇÃO TÉCNICA (CNAI),2080000.0,746460.02,1
2026,CFC,6.2.1.2.02.09,62120209,RECEITAS DIVERSAS,22898.0,33495.62,0
2026,CFC,6.2.1.2.02.09.013,62120209013,RECUPERAÇÃO DE OUTRAS DESPESAS OPERAC.,18631.0,17495.62,1
2026,CFC,6.2.1.2.02.09.099,62120209099,DEMAIS RECEITAS DIVERSAS,4267.0,16000.0,1
2026,CFC,6.2.1.3,6213,FINANCEIRAS,19295913.0,9948033.11,0
2026,CFC,6.2.1.3.01,621301,JUROS E ENCARGOS S/EMPRÉSTIMOS CONCED.,1041789.0,444497.95,0
2026,CFC,6.2.1.3.01.01,62130101,JUROS E ENCARGOS S/EMPRÉSTIMOS CONCED.,1041789.0,444497.95,0
2026,CFC,6.2.1.3.01.01.001,62130101001,JUROS SOBRE EMPRÉSTIMOS,1041789.0,444497.95,1
2026,CFC,6.2.1.3.05,621305,REMUN. DE DEP. BANC. E APLIC. FINANC.,18254124.0,9503535.16,0
2026,CFC,6.2.1.3.05.01,62130501,RENDIMENTOS DE APLICAÇÃO ,18254124.0,9503535.16,0
2026,CFC,6.2.1.3.05.01.004,62130501004,FUNDOS DE INVESTIMENTOS,18254124.0,9503535.16,1
2026,CFC,6.2.1.9,6219,OUTRAS RECEITAS CORRENTES,87410.0,34953.0,0
2026,CFC,6.2.1.9.02,621902,INDENIZAÇÕES E RESTITUIÇÕES,87410.0,34953.0,0
2026,CFC,6.2.1.9.02.01,62190201,INDENIZAÇÕES E RESTITUIÇÕES,87410.0,34953.0,0
2026,CFC,6.2.1.9.02.01.001,62190201001,INDENIZAÇÕES,6832.0,21776.54,1
2026,CFC,6.2.1.9.02.01.002,62190201002,RESTITUIÇÕES,80578.0,13176.46,1
2026,CFC,6.2.2,622,RECEITAS DE CAPITAL,1913351.0,915201.16,0
2026,CFC,6.2.2.4,6224,AMORTIZAÇÃO DE EMPRÉSTIMOS CONCEDIDOS,1913351.0,915201.16,0
2026,CFC,6.2.2.4.01,622401,AMORTIZAÇÃO DE EMPRÉSTIMOS CONCEDIDOS,1913351.0,915201.16,0
2026,CFC,6.2.2.4.01.02,62240102,"EMPREST.P/AQUIS., CONSTR. E REFORMA DE SEDE",1913351.0,915201.16,0
2026,CFC,6.2.2.4.01.02.005,62240102005,CRC - BA,688800.0,334400.0,1
2026,CFC,6.2.2.4.01.02.010,62240102010,CRC - MA,90565.0,45282.6,1
2026,CFC,6.2.2.4.01.02.016,62240102016,CRC -PE,313935.0,156967.26,1
2026,CFC,6.2.2.4.01.02.017,62240102017,CRC - PI,127000.0,0.0,1
2026,CFC,6.2.2.4.01.02.021,62240102021,CRC - RO,68051.0,68051.3,1
2026,CFC,6.2.2.4.01.02.023,62240102023,CRC - RS,625000.0,310500.0,1
2026,CFC,6.2.3,623,PREVISÃO ADICIONAL,25948920.0,0.0,0
2026,CFC,6.2.3.1,6231,PREVISÃO ADICIONAL,25948920.0,0.0,0
2026,CFC,6.2.3.1.01,623101,PREVISÃO ADICIONAL,25948920.0,0.0,0
2026,CFC,6.2.3.1.01.01,62310101,PREVISÃO ADICIONAL,25948920.0,0.0,0
2026,CFC,6.2.3.1.01.01.001,62310101001,SUPERÁVIT FINANCEIRO,25948920.0,0.0,1
2026,CFC,6.3,63,EXECUÇÃO DA DESPESA,132578920.0,52082819.55,0
2026,CFC,6.3.1,631,DESPESAS CORRENTES,121161664.0,49241249.74,0
2026,CFC,6.3.1.1,6311,PESSOAL E ENCARGOS,36067030.75,18750073.15,0
2026,CFC,6.3.1.1.01,631101,PESSOAL E ENCARGOS,36067030.75,18750073.15,0
2026,CFC,6.3.1.1.01.01,63110101,REMUNERAÇÃO PESSOAL,24340550.0,12630495.21,0
2026,CFC,6.3.1.1.01.01.001,63110101001,SALÁRIOS,15300000.0,7981657.76,1
2026,CFC,6.3.1.1.01.01.003,63110101003,GRATIFICAÇÃO POR EXERCÍCIO DE CARGOS,3773000.0,2086331.37,1
2026,CFC,6.3.1.1.01.01.004,63110101004,GRATIFICAÇÃO DE NATAL - 13º SALÁRIO,1846000.0,936181.4,1
2026,CFC,6.3.1.1.01.01.005,63110101005,FÉRIAS  ,2253000.0,1137536.63,1
2026,CFC,6.3.1.1.01.01.006,63110101006,ABONO PECUNIÁRIO DE FÉRIAS,510000.0,212569.82,1
2026,CFC,6.3.1.1.01.01.007,63110101007,HORAS EXTRAS,31000.0,21960.07,1
2026,CFC,6.3.1.1.01.01.008,63110101008,SUBSTITUIÇÕES,200000.0,104987.23,1
2026,CFC,6.3.1.1.01.01.009,63110101009,ADICIONAL NOTURNO,50.0,0.0,1
2026,CFC,6.3.1.1.01.01.010,63110101010,INDENIZAÇÕES TRABALHISTAS,427500.0,149270.93,1
2026,CFC,6.3.1.1.01.02,63110102,ENCARGOS PATRONAIS,7354480.75,3785198.71,0
2026,CFC,6.3.1.1.01.02.001,63110102001,INSS ENTIDADE,5184305.75,2646774.09,1
2026,CFC,6.3.1.1.01.02.002,63110102002,FGTS,1929044.0,1015969.37,1
2026,CFC,6.3.1.1.01.02.003,63110102003,PIS SOBRE FOLHA DE PAGAMENTO,241131.0,122455.25,1
2026,CFC,6.3.1.1.01.03,63110103,BENEFÍCIOS A PESSOAL,4372000.0,2334379.23,0
2026,CFC,6.3.1.1.01.03.001,63110103001,VALE TRANSPORTE,10000.0,3464.81,1
2026,CFC,6.3.1.1.01.03.002,63110103002,PROGRAMA DE ALIMENT. AO TRABALHADOR-PAT,2277000.0,1365164.32,1
2026,CFC,6.3.1.1.01.03.003,63110103003,PLANO DE SAÚDE,2070000.0,961761.5,1
2026,CFC,6.3.1.1.01.03.004,63110103004,PLANO ODONTOLÓGICO,15000.0,3988.6,1
2026,CFC,6.3.1.2,6312,BENEFÍCIOS ASSISTENCIAIS,198441.85,70436.8,0
2026,CFC,6.3.1.2.01,631201,BENEFÍCIOS ASSISTENCIAIS,198441.85,70436.8,0
2026,CFC,6.3.1.2.01.01,63120101,BENEFÍCIOS ASSISTENCIAIS,198441.85,70436.8,0
2026,CFC,6.3.1.2.01.01.001,63120101001,AUXÍLIO EDUCAÇÃO,75000.0,15734.88,1
2026,CFC,6.3.1.2.01.01.002,63120101002,AUXÍLIO CRECHE ,123441.85,54701.92,1
2026,CFC,6.3.1.3,6313,USO DE BENS E SERVIÇOS,79043191.4,28138810.62,0
2026,CFC,6.3.1.3.01,631301,MATERIAL DE CONSUMO ,1090961.0,270164.64,0
2026,CFC,6.3.1.3.01.01,63130101,MATERIAL DE CONSUMO,1022532.0,247568.51,0
2026,CFC,6.3.1.3.01.01.001,63130101001,MATERIAIS DE EXPEDIENTE,32200.0,1737.0,1
2026,CFC,6.3.1.3.01.01.002,63130101002,"IMPRESSOS, FORMULÁRIOS E PAPÉIS",2500.0,0.0,1
2026,CFC,6.3.1.3.01.01.004,63130101004,CARTEIRAS DE IDENTIFICAÇÃO PROFISSIONAL,330000.0,73724.56,1
2026,CFC,6.3.1.3.01.01.005,63130101005,"BANDEIRAS, FLÂMULAS E PLACAS",6500.0,1522.0,1
2026,CFC,6.3.1.3.01.01.008,63130101008,MATERIAIS DE INFORMÁTICA,35500.0,632.41,1
2026,CFC,6.3.1.3.01.01.010,63130101010,MATERIAIS ELÉTRICOS E DE TELEFONIA,37500.0,202.11,1
2026,CFC,6.3.1.3.01.01.011,63130101011,MATERIAIS PARA MANUT. DE BENS MÓVEIS,39122.0,18.9,1
2026,CFC,6.3.1.3.01.01.012,63130101012,MATERIAIS PARA MANUT. DE BENS IMÓVEIS,58300.0,4129.91,1
2026,CFC,6.3.1.3.01.01.013,63130101013,MATERIAL DE COPA E COZINHA,23850.0,1754.0,1
2026,CFC,6.3.1.3.01.01.014,63130101014,"UNIFORMES, TECIDOS E AVIAMENTOS",30000.0,0.0,1
2026,CFC,6.3.1.3.01.01.015,63130101015,GÊNEROS DE ALIMENTAÇÃO,76000.0,49180.27,1
2026,CFC,6.3.1.3.01.01.016,63130101016,"MAT. DE HIGIENE, LIMPEZA E CONSERVAÇÃO",98000.0,42850.1,1
2026,CFC,6.3.1.3.01.01.017,63130101017,BENS MÓVEIS NÃO ATIVAVEIS,27990.0,18350.75,1
2026,CFC,6.3.1.3.01.01.018,63130101018,MATERIAIS DE DISTRIBUIÇÃO GRATUITA,225070.0,53466.5,1
2026,CFC,6.3.1.3.01.02,63130102,DESPESAS COM VEÍCULOS ,53929.0,15730.61,0
2026,CFC,6.3.1.3.01.02.001,63130102001,COMBUSTÍVEIS E LUBRIFICANTES,45579.0,14974.61,1
2026,CFC,6.3.1.3.01.02.002,63130102002,PEÇAS E ACESSÓRIOS,8350.0,756.0,1
2026,CFC,6.3.1.3.01.09,63130109,OUTROS MATERIAIS DE CONSUMO,14500.0,6865.52,0
2026,CFC,6.3.1.3.01.09.001,63130109001,OUTROS MATERIAIS DE CONSUMO,14500.0,6865.52,1
2026,CFC,6.3.1.3.02,631302,SERVIÇOS,77952230.4,27868645.98,0
2026,CFC,6.3.1.3.02.01,63130201,SERVIÇOS,65737229.4,18836719.98,0
2026,CFC,6.3.1.3.02.01.001,63130201001,SERVIÇO DE AUDITORIA E PERÍCIA,70000.0,7500.0,1
2026,CFC,6.3.1.3.02.01.002,63130201002,SERVIÇO DE ASSESSORIA E CONSULTORIA,1952091.0,652261.92,1
2026,CFC,6.3.1.3.02.01.003,63130201003,SERVIÇOS ADVOCATÍCIOS,177430.0,78715.0,1
2026,CFC,6.3.1.3.02.01.004,63130201004,SERVIÇOS DE INSTRUTORES,208800.0,196336.23,1
2026,CFC,6.3.1.3.02.01.005,63130201005,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,28628256.0,6497272.24,1
2026,CFC,6.3.1.3.02.01.007,63130201007,SERVIÇOS DE COPA E COZINHA ,105000.0,43822.91,1
2026,CFC,6.3.1.3.02.01.008,63130201008,"SERV.DE LIMPEZA, CONSERV. E JARDINAGEM",929000.0,322891.01,1
2026,CFC,6.3.1.3.02.01.009,63130201009,SERV. DE SEGURANÇA PREDIAL E PREVENTIVA,1674263.0,688971.46,1
