ano,conselho,conta,descricao,ramo,realizado_orcamento,executado_diario,diferenca,bate
2022,CFC,6.2.1.1.02.01.001,CRC-AC,6.2,129914.28,129914.28,0.0,1
2022,CFC,6.2.1.1.02.01.002,CRC-AL,6.2,485429.7,485429.7,0.0,1
2022,CFC,6.2.1.1.02.01.003,CRC-AM,6.2,758306.79,758306.79,0.0,1
2022,CFC,6.2.1.1.02.01.004,CRC-AP,6.2,130996.96,130996.95999999999,-1.4551915228366852e-11,1
2022,CFC,6.2.1.1.02.01.005,CRC-BA,6.2,2012903.37,2012903.37,0.0,1
2022,CFC,6.2.1.1.02.01.006,CRC-CE,6.2,1221804.56,1221804.5599999998,-2.3283064365386963e-10,1
2022,CFC,6.2.1.1.02.01.007,CRC-DF,6.2,1548747.5,1548747.5,0.0,1
2022,CFC,6.2.1.1.02.01.008,CRC-ES,6.2,1275730.91,1275730.9100000001,2.3283064365386963e-10,1
2022,CFC,6.2.1.1.02.01.009,CRC-GO,6.2,1577184.33,1577184.3299999998,-2.3283064365386963e-10,1
2022,CFC,6.2.1.1.02.01.010,CRC-MA,6.2,700248.44,700248.4400000001,1.1641532182693481e-10,1
2022,CFC,6.2.1.1.02.01.011,CRC-MG,6.2,6260776.41,6260776.41,0.0,1
2022,CFC,6.2.1.1.02.01.012,CRC-MS,6.2,905996.37,905996.37,0.0,1
2022,CFC,6.2.1.1.02.01.013,CRC-MT,6.2,1252358.71,1252358.7100000002,2.3283064365386963e-10,1
2022,CFC,6.2.1.1.02.01.014,CRC-PA,6.2,1012593.5,1012593.5000000001,1.1641532182693481e-10,1
2022,CFC,6.2.1.1.02.01.015,CRC-PB,6.2,648701.4,648701.4,0.0,1
2022,CFC,6.2.1.1.02.01.016,CRC-PE,6.2,1417985.48,1417985.4800000002,2.3283064365386963e-10,1
2022,CFC,6.2.1.1.02.01.017,CRC-PI,6.2,527052.53,527052.53,0.0,1
2022,CFC,6.2.1.1.02.01.018,CRC-PR,6.2,3942766.71,3942766.71,0.0,1
2022,CFC,6.2.1.1.02.01.019,CRC-RJ,6.2,5692943.05,5692943.05,0.0,1
2022,CFC,6.2.1.1.02.01.020,CRC-RN,6.2,733447.8,733447.8,0.0,1
2022,CFC,6.2.1.1.02.01.021,CRC-RO,6.2,450692.81,450692.81,0.0,1
2022,CFC,6.2.1.1.02.01.022,CRC-RR,6.2,146060.04,146060.04,0.0,1
2022,CFC,6.2.1.1.02.01.023,CRC-RS,6.2,3649814.59,3649814.5900000003,4.656612873077393e-10,1
2022,CFC,6.2.1.1.02.01.024,CRC-SC,6.2,2557329.37,2557329.37,0.0,1
2022,CFC,6.2.1.1.02.01.025,CRC-SE,6.2,391579.47,391579.47,0.0,1
2022,CFC,6.2.1.1.02.01.026,CRC-SP,6.2,16232701.12,16232701.120000001,1.862645149230957e-09,1
2022,CFC,6.2.1.1.02.01.027,CRC-TO,6.2,423649.74,423649.74,0.0,1
2022,CFC,6.2.1.2.02.02.001,PROFISSIONAIS,6.2,571332.0,571332.0,0.0,1
2022,CFC,6.2.1.2.02.05.001,EXAME DE SUFICIÊNCIA,6.2,5586070.0,5586070.0,0.0,1
2022,CFC,6.2.1.2.02.06.001,EXAME DE QUALIFICAÇÃO TÉCNICA (CNAI),6.2,778600.0,778600.0,0.0,1
2022,CFC,6.2.1.2.02.09.013,RECUPERAÇÃO DE OUTRAS DESPESAS OPERAC.,6.2,20477.4,20477.4,0.0,1
2022,CFC,6.2.1.2.02.09.099,DEMAIS RECEITAS DIVERSAS,6.2,1627.08,1627.0800000000002,2.2737367544323206e-13,1
2022,CFC,6.2.1.3.01.01.001,JUROS SOBRE EMPRÉSTIMOS,6.2,420929.38,420929.38,0.0,1
2022,CFC,6.2.1.3.05.01.004,FUNDOS DE INVESTIMENTOS,6.2,16253716.83,16253716.83,0.0,1
2022,CFC,6.2.1.9.02.01.001,INDENIZAÇÕES,6.2,14718.42,14718.42,0.0,1
2022,CFC,6.2.1.9.02.01.002,RESTITUIÇÕES,6.2,56490.46,56490.46,0.0,1
2022,CFC,6.2.2.4.01.02.003,CRC-CE,6.2,381115.66,381115.66000000003,5.820766091346741e-11,1
2022,CFC,6.2.2.4.01.02.005,CRC - BA,6.2,0.0,0.0,0.0,1
2022,CFC,6.2.2.4.01.02.008,CRC - ES,6.2,97500.0,97500.0,0.0,1
2022,CFC,6.2.2.4.01.02.010,CRC - MA,6.2,0.0,0.0,0.0,1
2022,CFC,6.2.2.4.01.02.016,CRC -PE,6.2,0.0,0.0,0.0,1
2022,CFC,6.2.2.4.01.02.017,CRC - PI,6.2,127000.0,127000.0,0.0,1
2022,CFC,6.2.2.4.01.02.021,CRC - RO,6.2,68051.3,68051.3,0.0,1
2022,CFC,6.2.2.4.01.02.023,CRC - RS,6.2,545000.0,545000.0,0.0,1
2022,CFC,6.2.2.4.01.02.027,CRC - TO,6.2,68861.43,68861.43,0.0,1
2022,CFC,6.2.3.1.01.01.001,SUPERÁVIT FINANCEIRO,6.2,0.0,0.0,0.0,1
2022,CFC,6.3.1.1.01.01.001,SALÁRIOS,6.3,12635298.08,12635298.08,0.0,1
2022,CFC,6.3.1.1.01.01.003,GRATIFICAÇÃO POR EXERCÍCIO DE CARGOS,6.3,2685342.93,2685342.9299999997,-4.656612873077393e-10,1
2022,CFC,6.3.1.1.01.01.004,GRATIFICAÇÃO DE NATAL - 13º SALÁRIO,6.3,1412898.57,1412898.57,0.0,1
2022,CFC,6.3.1.1.01.01.005,FÉRIAS  ,6.3,1750611.31,1750611.31,0.0,1
2022,CFC,6.3.1.1.01.01.006,ABONO PECUNIÁRIO DE FÉRIAS,6.3,239515.29,239515.29,0.0,1
2022,CFC,6.3.1.1.01.01.007,HORAS EXTRAS,6.3,26997.55,26997.55,0.0,1
2022,CFC,6.3.1.1.01.01.008,SUBSTITUIÇÕES,6.3,29999.19,29999.190000000002,3.637978807091713e-12,1
2022,CFC,6.3.1.1.01.01.009,ADICIONAL NOTURNO,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.1.01.01.010,INDENIZAÇÕES TRABALHISTAS,6.3,363759.16,363759.16000000003,5.820766091346741e-11,1
2022,CFC,6.3.1.1.01.02.001,INSS ENTIDADE,6.3,4387762.21,4387762.21,0.0,1
2022,CFC,6.3.1.1.01.02.002,FGTS,6.3,1486477.71,1486477.71,0.0,1
2022,CFC,6.3.1.1.01.02.003,PIS SOBRE FOLHA DE PAGAMENTO,6.3,188662.13,188662.13,0.0,1
2022,CFC,6.3.1.1.01.03.001,VALE TRANSPORTE,6.3,8487.05,8487.050000000001,1.8189894035458565e-12,1
2022,CFC,6.3.1.1.01.03.002,PROGRAMA DE ALIMENT. AO TRABALHADOR-PAT,6.3,1453985.62,1453985.62,0.0,1
2022,CFC,6.3.1.1.01.03.003,PLANO DE SAÚDE,6.3,1494099.69,1494099.69,0.0,1
2022,CFC,6.3.1.1.01.03.004,PLANO ODONTOLÓGICO,6.3,17057.39,17057.39,0.0,1
2022,CFC,6.3.1.2.01.01.001,AUXÍLIO EDUCAÇÃO,6.3,2379.0,2379.0,0.0,1
2022,CFC,6.3.1.2.01.01.002,AUXÍLIO CRECHE ,6.3,141869.09,141869.09,0.0,1
2022,CFC,6.3.1.3.01.01.001,MATERIAIS DE EXPEDIENTE,6.3,37895.52,37895.520000000004,7.275957614183426e-12,1
2022,CFC,6.3.1.3.01.01.002,"IMPRESSOS, FORMULÁRIOS E PAPÉIS",6.3,10.0,10.0,0.0,1
2022,CFC,6.3.1.3.01.01.004,CARTEIRAS DE IDENTIFICAÇÃO PROFISSIONAL,6.3,190286.64,190286.64,0.0,1
2022,CFC,6.3.1.3.01.01.005,"BANDEIRAS, FLÂMULAS E PLACAS",6.3,280.0,280.0,0.0,1
2022,CFC,6.3.1.3.01.01.006,"MATERIAL PARA AUDIO, VÍDEO E FOTO",6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.01.01.007,MATERIAL PARA DIVULGAÇÃO,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.01.01.008,MATERIAIS DE INFORMÁTICA,6.3,3543.25,3543.25,0.0,1
2022,CFC,6.3.1.3.01.01.010,MATERIAIS ELÉTRICOS E DE TELEFONIA,6.3,2626.13,2626.13,0.0,1
2022,CFC,6.3.1.3.01.01.011,MATERIAIS PARA MANUT. DE BENS MÓVEIS,6.3,696.0,696.0,0.0,1
2022,CFC,6.3.1.3.01.01.012,MATERIAIS PARA MANUT. DE BENS IMÓVEIS,6.3,724.83,724.8299999999999,-1.1368683772161603e-13,1
2022,CFC,6.3.1.3.01.01.013,MATERIAL DE COPA E COZINHA,6.3,16704.81,16704.81,0.0,1
2022,CFC,6.3.1.3.01.01.014,"UNIFORMES, TECIDOS E AVIAMENTOS",6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.01.01.015,GÊNEROS DE ALIMENTAÇÃO,6.3,23697.29,23697.29,0.0,1
2022,CFC,6.3.1.3.01.01.016,"MAT. DE HIGIENE, LIMPEZA E CONSERVAÇÃO",6.3,278.88,278.88,0.0,1
2022,CFC,6.3.1.3.01.01.017,BENS MÓVEIS NÃO ATIVAVEIS,6.3,1516.97,1516.97,0.0,1
2022,CFC,6.3.1.3.01.01.018,MATERIAIS DE DISTRIBUIÇÃO GRATUITA,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.01.01.019,"PRÊMIOS, DIPLOMAS E MEDALHAS",6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.01.01.020,GÁS E OUTROS MATERIAIS ENGARRAFADOS,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.01.02.001,COMBUSTÍVEIS E LUBRIFICANTES,6.3,22638.49,22638.49,0.0,1
2022,CFC,6.3.1.3.01.02.002,PEÇAS E ACESSÓRIOS,6.3,1628.2,1628.2,0.0,1
2022,CFC,6.3.1.3.01.09.001,OUTROS MATERIAIS DE CONSUMO,6.3,3160.33,3160.33,0.0,1
2022,CFC,6.3.1.3.02.01.001,SERVIÇO DE AUDITORIA E PERÍCIA,6.3,32621.1,32621.1,0.0,1
2022,CFC,6.3.1.3.02.01.002,SERVIÇO DE ASSESSORIA E CONSULTORIA,6.3,422339.74,422339.74,0.0,1
2022,CFC,6.3.1.3.02.01.003,SERVIÇOS ADVOCATÍCIOS,6.3,255372.32,255372.32,0.0,1
2022,CFC,6.3.1.3.02.01.004,SERVIÇOS DE INSTRUTORES,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.02.01.005,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,6.3,1593661.78,1593661.78,0.0,1
2022,CFC,6.3.1.3.02.01.006,SERVIÇOS DE TRANSPORTE,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.02.01.007,SERVIÇOS DE COPA E COZINHA ,6.3,62540.22,62540.22,0.0,1
2022,CFC,6.3.1.3.02.01.008,"SERV.DE LIMPEZA, CONSERV. E JARDINAGEM",6.3,525756.66,525756.66,0.0,1
2022,CFC,6.3.1.3.02.01.009,SERV. DE SEGURANÇA PREDIAL E PREVENTIVA,6.3,1505748.51,1505748.51,0.0,1
2022,CFC,6.3.1.3.02.01.010,SERVIÇOS DE MEDICINA DO TRABALHO,6.3,30138.0,30138.0,0.0,1
2022,CFC,6.3.1.3.02.01.011,"SELEÇÃO, TREINAMENTO E ORG/APLICAÇÃO DE EXAMES",6.3,4341178.88,4341178.88,0.0,1
2022,CFC,6.3.1.3.02.01.012,SERVIÇOS DE INTERMEDIAÇÃO DE ESTAGIOS/APRENDIZES,6.3,27949.68,27949.68,0.0,1
2022,CFC,6.3.1.3.02.01.013,ESTAGIOS,6.3,826763.9,826763.9,0.0,1
2022,CFC,6.3.1.3.02.01.016,SERVIÇOS DE TRADUÇÃO,6.3,3580.87,3580.87,0.0,1
2022,CFC,6.3.1.3.02.01.017,SERVIÇOS FOTOGRÁFICOS E VÍDEOS,6.3,58010.03,58010.03,0.0,1
2022,CFC,6.3.1.3.02.01.018,SERVIÇO DE DIVULGAÇÃO INSTITUCIONAL,6.3,1505322.02,1505322.02,0.0,1
2022,CFC,6.3.1.3.02.01.020,SERVIÇOS DE REPRESENTAÇÕES,6.3,2670824.5,2670824.5,0.0,1
2022,CFC,6.3.1.3.02.01.021,SERVIÇOS DE APOIO ADMINISTRATIVO E OPERACIONAL,6.3,162468.41,162468.41,0.0,1
2022,CFC,6.3.1.3.02.01.022,DEMAIS SERVIÇOS PROFISSIONAIS,6.3,51645.0,51645.0,0.0,1
2022,CFC,6.3.1.3.02.01.023,SEGUROS DE BENS MÓVEIS,6.3,3693.33,3693.33,0.0,1
2022,CFC,6.3.1.3.02.01.024,SEGUROS DE BENS IMÓVEIS,6.3,3242.12,3242.12,0.0,1
2022,CFC,6.3.1.3.02.01.025,SEGUROS DE VIAGENS,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.02.01.026,"LOC. DE BENS MÓVEIS, MÁQUINAS E EQUIP.",6.3,385847.4,385847.39999999997,-5.820766091346741e-11,1
2022,CFC,6.3.1.3.02.01.027,LOCAÇÃO DE BENS IMÓVEIS,6.3,22422.35,22422.35,0.0,1
2022,CFC,6.3.1.3.02.01.028,CONDOMÍNIOS,6.3,1895.75,1895.7499999999998,-2.2737367544323206e-13,1
2022,CFC,6.3.1.3.02.01.029,MANUTENÇÃO E CONSERVAÇÃO BENS MÓVEIS ,6.3,25282.97,25282.97,0.0,1
2022,CFC,6.3.1.3.02.01.030,MANUTENÇÃO E CONSERV. DOS BENS IMÓVEIS,6.3,585660.68,585660.68,0.0,1
2022,CFC,6.3.1.3.02.01.031,MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS,6.3,5848.0,5848.0,0.0,1
2022,CFC,6.3.1.3.02.01.032,SERVIÇOS DE ENERGIA ELÉTRICA,6.3,519500.35,519500.35000000003,5.820766091346741e-11,1
2022,CFC,6.3.1.3.02.01.033,SERVIÇOS DE ÁGUA E ESGOTO,6.3,85831.18,85831.18,0.0,1
2022,CFC,6.3.1.3.02.01.035,POST.DE CORRESPONDÊNCIA INSTITUCIONAL,6.3,43551.62,43551.62,0.0,1
2022,CFC,6.3.1.3.02.01.036,SERVIÇOS DE TELECOMUNICAÇÕES,6.3,44561.55,44561.55,0.0,1
2022,CFC,6.3.1.3.02.01.037,SERVIÇOS DE INTERNET,6.3,45984.62,45984.619999999995,-7.275957614183426e-12,1
2022,CFC,6.3.1.3.02.01.039,ASSINATURAS,6.3,25478.56,25478.56,0.0,1
2022,CFC,6.3.1.3.02.01.040,PUBLICAÇÕES TÉCNICAS,6.3,325112.17,325112.17,0.0,1
2022,CFC,6.3.1.3.02.01.044,IMPRESSOS GRÁFICOS,6.3,15408.82,15408.82,0.0,1
2022,CFC,6.3.1.3.02.01.045,CÓPIAS E MICROFILMAGEM DE DOCUMENTOS,6.3,26994.57,26994.57,0.0,1
2022,CFC,6.3.1.3.02.01.046,ENCADERNAÇÃO DE DOCUMENTOS,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.02.01.047,INSCRIÇÕES,6.3,80511.81,80511.81,0.0,1
2022,CFC,6.3.1.3.02.01.048,SERVIÇOS DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,6.3,1662012.57,1662012.57,0.0,1
2022,CFC,6.3.1.3.02.03.001,FUNCIONÁRIOS - DIÁRIAS,6.3,580784.44,580784.44,0.0,1
2022,CFC,6.3.1.3.02.03.002,CONSELHEIROS - DIÁRIAS,6.3,2674626.98,2674626.98,0.0,1
2022,CFC,6.3.1.3.02.03.003,COLABORADORES - DIÁRIAS,6.3,1434279.0,1434279.0,0.0,1
2022,CFC,6.3.1.3.02.04.001,FUNCIONÁRIOS - PASSAGENS,6.3,671337.98,671337.98,0.0,1
2022,CFC,6.3.1.3.02.04.002,CONSELHEIROS - PASSAGENS,6.3,2438312.73,2438312.73,0.0,1
2022,CFC,6.3.1.3.02.04.003,COLABORADORES - PASSAGENS,6.3,1681675.47,1681675.47,0.0,1
2022,CFC,6.3.1.3.02.06.001,AUXÍLIO DESLOCAMENTO,6.3,44151.71,44151.71,0.0,1
2022,CFC,6.3.1.3.02.06.002,DESPESA COM EXCESSO DE BAGAGEM,6.3,518.0,518.0,0.0,1
2022,CFC,6.3.1.3.02.06.003,PEDÁGIOS,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.02.06.004,ESTACIONAMENTO,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.3.02.06.005,FRETES E TRANSPORTES DE ENCOMENDAS,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.4.01.02.001,TAXA SOBRE SERVIÇOS BANCÁRIOS,6.3,18125.58,18125.58,0.0,1
2022,CFC,6.3.1.4.01.02.002,DESPESAS COM COBRANÇA,6.3,237635.31,237635.31,0.0,1
2022,CFC,6.3.1.5.01.01.001,SUBVENÇÕES,6.3,6424435.4,6424435.4,0.0,1
2022,CFC,6.3.1.6.01.01.001,INSS SOBRE SERVIÇOS PRESTADOS,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.1.6.01.01.002,IMPOSTOS E TAXAS,6.3,532152.23,532152.23,0.0,1
2022,CFC,6.3.1.6.01.01.003,DESPESAS JUDICIAIS,6.3,4776.9,4776.900000000001,9.094947017729282e-13,1
2022,CFC,6.3.1.9.01.01.001,SENTENÇAS JUDICIAIS,6.3,7251.33,7251.33,0.0,1
2022,CFC,6.3.1.9.01.01.002,"INDENIZAÇÕES, RESTITUIÇÕES E REPOSIÇÕES",6.3,16055.5,16055.499999999996,-3.637978807091713e-12,1
2022,CFC,6.3.1.9.01.01.003,DESPESAS DE EXERCÍCIOS ANTERIORES,6.3,1218081.53,1218081.53,0.0,1
2022,CFC,6.3.1.9.01.01.006,REEMBOLSO DE DESPESA COM COBRANÇA,6.3,521756.5,521756.5,0.0,1
2022,CFC,6.3.2.1.03.01.001,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIOS,6.3,211260.0,211260.0,0.0,1
2022,CFC,6.3.2.1.03.01.002,MÁQUINAS E EQUIPAMENTOS,6.3,462787.43,462787.43,0.0,1
2022,CFC,6.3.2.1.03.01.004,UTENSÍLIOS DE COPA E COZINHA,6.3,0.0,0.0,0.0,1
2022,CFC,6.3.2.1.03.01.006,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,6.3,38670.0,38670.0,0.0,1
2022,CFC,6.3.2.1.03.01.008,BIBLIOTECA,6.3,1901.7,1901.7,0.0,1
2022,CFC,6.3.2.1.05.01.002,SOFTWARES,6.3,455779.39,455779.39,0.0,1
2022,CFC,6.3.2.4.01.01.001,AUXÍLIOS,6.3,3658461.37,3658461.37,0.0,1
2023,CFC,6.2.1.1.02.01.001,CRC-AC,6.2,140641.93,140641.93,0.0,1
2023,CFC,6.2.1.1.02.01.002,CRC-AL,6.2,522999.0,522999.00000000006,5.820766091346741e-11,1
2023,CFC,6.2.1.1.02.01.003,CRC-AM,6.2,824859.88,824859.88,0.0,1
2023,CFC,6.2.1.1.02.01.004,CRC-AP,6.2,155687.12,155687.12,0.0,1
2023,CFC,6.2.1.1.02.01.005,CRC-BA,6.2,2077236.81,2077236.81,0.0,1
2023,CFC,6.2.1.1.02.01.006,CRC-CE,6.2,1389155.4,1389155.4,0.0,1
2023,CFC,6.2.1.1.02.01.007,CRC-DF,6.2,1625461.35,1625461.35,0.0,1
2023,CFC,6.2.1.1.02.01.008,CRC-ES,6.2,1388592.94,1388592.9400000002,2.3283064365386963e-10,1
2023,CFC,6.2.1.1.02.01.009,CRC-GO,6.2,1835676.35,1835676.35,0.0,1
2023,CFC,6.2.1.1.02.01.010,CRC-MA,6.2,785661.05,785661.0499999999,-1.1641532182693481e-10,1
2023,CFC,6.2.1.1.02.01.011,CRC-MG,6.2,6531547.68,6531547.68,0.0,1
2023,CFC,6.2.1.1.02.01.012,CRC-MS,6.2,926447.22,926447.2200000001,1.1641532182693481e-10,1
2023,CFC,6.2.1.1.02.01.013,CRC-MT,6.2,1377174.81,1377174.81,0.0,1
2023,CFC,6.2.1.1.02.01.014,CRC-PA,6.2,1203699.79,1203699.7899999998,-2.3283064365386963e-10,1
2023,CFC,6.2.1.1.02.01.015,CRC-PB,6.2,723117.26,723117.26,0.0,1
2023,CFC,6.2.1.1.02.01.016,CRC-PE,6.2,1555131.69,1555131.69,0.0,1
2023,CFC,6.2.1.1.02.01.017,CRC-PI,6.2,593225.91,593225.91,0.0,1
2023,CFC,6.2.1.1.02.01.018,CRC-PR,6.2,4085664.61,4085664.61,0.0,1
2023,CFC,6.2.1.1.02.01.019,CRC-RJ,6.2,5788887.65,5788887.65,0.0,1
2023,CFC,6.2.1.1.02.01.020,CRC-RN,6.2,820258.6,820258.6,0.0,1
2023,CFC,6.2.1.1.02.01.021,CRC-RO,6.2,540029.09,540029.09,0.0,1
2023,CFC,6.2.1.1.02.01.022,CRC-RR,6.2,165347.19,165347.18999999997,-2.9103830456733704e-11,1
2023,CFC,6.2.1.1.02.01.023,CRC-RS,6.2,3807637.16,3807637.16,0.0,1
2023,CFC,6.2.1.1.02.01.024,CRC-SC,6.2,2810921.86,2810921.8600000003,4.656612873077393e-10,1
2023,CFC,6.2.1.1.02.01.025,CRC-SE,6.2,444568.36,444568.36,0.0,1
2023,CFC,6.2.1.1.02.01.026,CRC-SP,6.2,17132898.6,17132898.6,0.0,1
2023,CFC,6.2.1.1.02.01.027,CRC-TO,6.2,486422.96,486422.95999999996,-5.820766091346741e-11,1
2023,CFC,6.2.1.2.02.02.001,PROFISSIONAIS,6.2,502437.0,502437.0,0.0,1
2023,CFC,6.2.1.2.02.05.001,EXAME DE SUFICIÊNCIA,6.2,6299160.0,6299160.0,0.0,1
2023,CFC,6.2.1.2.02.06.001,EXAME DE QUALIFICAÇÃO TÉCNICA (CNAI),6.2,1182340.0,1182340.0,0.0,1
2023,CFC,6.2.1.2.02.09.013,RECUPERAÇÃO DE OUTRAS DESPESAS OPERAC.,6.2,21595.54,21595.54,0.0,1
2023,CFC,6.2.1.2.02.09.099,DEMAIS RECEITAS DIVERSAS,6.2,47076.89,47076.89,0.0,1
2023,CFC,6.2.1.3.01.01.001,JUROS SOBRE EMPRÉSTIMOS,6.2,478151.74,478151.74000000005,5.820766091346741e-11,1
2023,CFC,6.2.1.3.05.01.004,FUNDOS DE INVESTIMENTOS,6.2,18341669.82,18341669.82,0.0,1
2023,CFC,6.2.1.9.02.01.001,INDENIZAÇÕES,6.2,17001.58,17001.58,0.0,1
