ano,mes,conselho,conta,conta_norm,soma_d,soma_c,n_lancamentos
2023,11,CFC,2.1.2.1.03.01.144,21210301144,659.38,1639.21,3
2023,11,CFC,2.1.2.1.03.01.163,21210301163,771.93,771.93,2
2023,11,CFC,2.1.2.1.03.01.168,21210301168,11003.26,0.0,1
2023,11,CFC,2.1.2.1.03.01.172,21210301172,600.0,600.0,2
2023,11,CFC,2.1.2.1.03.01.176,21210301176,22787.07,22787.07,2
2023,11,CFC,2.1.2.1.03.01.181,21210301181,1200.0,1200.0,2
2023,11,CFC,2.1.2.1.03.01.183,21210301183,101322.0,101322.0,2
2023,11,CFC,2.1.2.1.03.01.211,21210301211,793309.54,655432.37,6
2023,11,CFC,2.1.2.1.03.01.219,21210301219,5661.0,11322.0,3
2023,11,CFC,2.1.2.1.03.01.235,21210301235,2637.55,2627.69,2
2023,11,CFC,2.1.2.1.03.01.247,21210301247,7291.84,7291.84,6
2023,11,CFC,2.1.2.1.03.01.257,21210301257,9826.0,9826.0,2
2023,11,CFC,2.1.2.1.03.01.259,21210301259,8252.65,16505.3,6
2023,11,CFC,2.1.2.1.03.01.276,21210301276,49773.18,147948.47,8
2023,11,CFC,2.1.2.1.03.01.300,21210301300,3725.61,0.0,1
2023,11,CFC,2.1.2.1.03.01.301,21210301301,13470.0,13470.0,2
2023,11,CFC,2.1.2.1.03.01.308,21210301308,3585.0,7170.0,3
2023,11,CFC,2.1.2.1.03.01.322,21210301322,905.76,905.76,2
2023,11,CFC,2.1.2.1.03.01.332,21210301332,4201.46,112985.06,2
2023,11,CFC,2.1.2.1.03.01.341,21210301341,250.17,0.0,1
2023,11,CFC,2.1.2.1.03.01.343,21210301343,157.82,157.82,2
2023,11,CFC,2.1.2.1.03.01.369,21210301369,8400.0,8400.0,3
2023,11,CFC,2.1.2.1.03.01.389,21210301389,2302.17,0.0,1
2023,11,CFC,2.1.2.1.03.01.408,21210301408,106000.0,212000.0,3
2023,11,CFC,2.1.2.1.03.01.444,21210301444,111044.73,222089.46,3
2023,11,CFC,2.1.2.1.03.01.455,21210301455,96832.95999999999,97494.59999999999,37
2023,11,CFC,2.1.2.1.03.01.467,21210301467,2914.29,2914.29,4
2023,11,CFC,2.1.2.1.03.01.475,21210301475,4159.83,0.0,1
2023,11,CFC,2.1.2.1.03.01.477,21210301477,1596.77,1670.37,2
2023,11,CFC,2.1.2.1.03.01.479,21210301479,3633.19,3633.19,4
2023,11,CFC,2.1.2.1.03.01.494,21210301494,66146.47,66159.23,15
2023,11,CFC,2.1.2.1.03.01.498,21210301498,408.31,388.31,2
2023,11,CFC,2.1.2.1.03.01.505,21210301505,193.23,0.0,1
2023,11,CFC,2.1.2.1.03.01.507,21210301507,491989.61,263414.62,17
2023,11,CFC,2.1.2.1.03.01.518,21210301518,84388.16,84388.16,2
2023,11,CFC,2.1.2.1.03.01.519,21210301519,1450.0,0.0,1
2023,11,CFC,2.1.2.1.03.01.520,21210301520,728.64,0.0,1
2023,11,CFC,2.1.2.1.03.01.522,21210301522,2000.0,0.0,1
2023,11,CFC,2.1.2.1.03.01.526,21210301526,0.0,119961.6,2
2023,11,CFC,2.1.2.1.03.01.543,21210301543,15598.78,31197.56,3
2023,11,CFC,2.1.2.1.03.01.579,21210301579,1030.23,1030.23,2
2023,11,CFC,2.1.2.1.03.01.590,21210301590,4155.99,4155.99,2
2023,11,CFC,2.1.2.1.03.01.593,21210301593,980.4,653.6,2
2023,11,CFC,2.1.2.1.03.01.596,21210301596,400.0,400.0,2
2023,11,CFC,2.1.2.1.03.01.600,21210301600,127846.21,190615.94,2
2023,11,CFC,2.1.2.1.03.01.609,21210301609,225000.0,225000.0,2
2023,11,CFC,2.1.2.1.03.01.622,21210301622,334200.0,334200.0,2
2023,11,CFC,2.1.2.1.03.01.623,21210301623,0.0,444177.6,1
2023,11,CFC,2.1.2.1.03.01.625,21210301625,206864.0,155833.0,5
2023,11,CFC,2.1.2.1.03.01.701,21210301701,666.65,666.65,2
2023,11,CFC,2.1.2.1.03.01.732,21210301732,40000.0,40000.0,2
2023,11,CFC,2.1.2.1.03.01.733,21210301733,1270.0,1270.0,2
2023,11,CFC,2.1.2.1.03.01.736,21210301736,22.89,22.89,2
2023,11,CFC,2.1.2.1.03.01.738,21210301738,0.0,29148.9,1
2023,11,CFC,2.1.2.1.03.01.743,21210301743,3000.0,3000.0,2
2023,11,CFC,2.1.2.1.03.01.744,21210301744,20700.0,20700.0,2
2023,11,CFC,2.1.2.1.03.01.749,21210301749,239250.0,239250.0,4
2023,11,CFC,2.1.2.1.03.01.832,21210301832,39469.28,39469.28,2
2023,11,CFC,2.1.2.1.03.01.849,21210301849,270.0,270.0,2
2023,11,CFC,2.1.2.1.03.01.957,21210301957,134827.29,133263.84,2
2023,11,CFC,2.1.2.1.03.01.969,21210301969,4345.0,4345.0,2
2023,11,CFC,2.1.2.1.03.01.991,21210301991,1492.0,1694.0,2
2023,11,CFC,2.1.2.1.03.01.992,21210301992,0.0,758152.73,1
2023,11,CFC,2.1.3.1.01.01.003,21310101003,1122882.39,1122882.39,640
2023,11,CFC,2.1.3.1.01.01.005,21310101005,974.87,974.87,2
2023,11,CFC,2.1.3.1.01.01.007,21310101007,3155.45,106.0,31
2023,11,CFC,2.1.3.1.01.01.021,21310101021,26143.23,26143.23,4
2023,11,CFC,2.1.3.1.01.01.022,21310101022,32229.33,32229.33,4
2023,11,CFC,2.1.3.1.01.01.024,21310101024,43640.0,15000.0,3
2023,11,CFC,2.1.3.1.01.01.025,21310101025,100000.0,100000.0,2
2023,11,CFC,2.1.3.1.01.01.031,21310101031,10506.9,10506.9,2
2023,11,CFC,2.1.3.1.01.01.033,21310101033,1250.0,1250.0,2
2023,11,CFC,2.1.3.1.01.01.034,21310101034,50000.0,50000.0,2
2023,11,CFC,2.1.3.1.01.01.038,21310101038,5872.25,5872.25,2
2023,11,CFC,2.1.3.1.01.01.999,21310101999,3722.75,3722.75,4
2023,11,CFC,2.1.3.8.02.01.001,21380201001,1425.31,0.0,1
2023,11,CFC,2.1.3.8.02.01.002,21380201002,374.32,0.0,1
2023,11,CFC,2.1.4.1.01.01.001,21410101001,82782.4,175606.33,5
2023,11,CFC,2.1.4.1.01.01.002,21410101002,14611.16,41681.450000000004,5
2023,11,CFC,2.1.4.1.01.01.003,21410101003,4770.52,14048.51,4
2023,11,CFC,2.1.4.1.01.01.004,21410101004,595.3199999999999,1819.52,4
2023,11,CFC,2.1.4.1.01.02.001,21410102001,13219.92,134470.29,2
2023,11,CFC,2.1.4.1.01.02.002,21410102002,3081.39,31344.89,2
2023,11,CFC,2.1.4.1.01.02.003,21410102003,23164.58,10757.62,3
2023,11,CFC,2.1.4.1.01.02.004,21410102004,5629.16,1344.7,3
2023,11,CFC,2.3.1.1.01.01.001,23110101001,0.0,30090.0,2
2023,11,CFC,3.1.1.1.01.01.001,31110101001,1898881.5099999998,47037.71,6
2023,11,CFC,3.1.1.1.01.01.002,31110101002,612065.04,9734.07,20
2023,11,CFC,3.1.1.1.01.01.003,31110101003,291239.08,0.0,4
2023,11,CFC,3.2.1.1.01.01.001,32110101001,14144.38,0.0,1
2023,11,CFC,3.3.1.1.01.01.001,33110101001,4469.81,0.0,6
2023,11,CFC,3.3.1.1.01.01.002,33110101002,5390158.28,20368.7,450
2023,11,CFC,3.3.1.1.01.01.003,33110101003,174074.08000000002,0.0,8
2023,11,CFC,3.4.1.1.01.01.002,34110101002,5568.8,22.0,48
2023,11,CFC,3.5.1.1.01.01.001,35110101001,213949.22999999998,70348.0,7
2023,11,CFC,3.5.1.1.01.01.002,35110101002,7194.0,0.0,1
2023,11,CFC,3.6.1.1.01.01.001,36110101001,71366.67,0.0,6
2023,11,CFC,3.7.1.1.01.01.003,37110101003,51257.41,0.0,1
2023,11,CFC,3.9.1.1.01.01.001,39110101001,23414.579999999998,14460.96,5
2023,11,CFC,3.9.1.1.01.01.002,39110101002,128.89,0.0,3
2023,11,CFC,3.9.1.1.01.01.009,39110101009,18608.48,0.0,3
2023,11,CFC,4.1.1.1.01.01.002,41110101002,0.0,380000.0,1
2023,11,CFC,4.2.1.1.01.01.002,42110101002,0.0,46556.63,22
2023,11,CFC,4.3.1.1.01.01.001,43110101001,0.0,98974.31,6
2023,11,CFC,4.3.1.1.01.01.004,43110101004,0.0,1302900.56,9
2023,11,CFC,4.9.1.1.01.01.003,49110101003,0.0,18819.54,2
2023,11,CFC,5.4.1.2.02.01.005,54120201005,0.0,1450.0,1
2023,11,CFC,6.2.1.1.02.01.001,62110201001,0.0,6198.88,19
2023,11,CFC,6.2.1.1.02.01.002,62110201002,0.0,30714.63,20
2023,11,CFC,6.2.1.1.02.01.003,62110201003,0.0,37930.37,20
2023,11,CFC,6.2.1.1.02.01.004,62110201004,0.0,9328.34,19
2023,11,CFC,6.2.1.1.02.01.005,62110201005,0.0,78334.58,20
2023,11,CFC,6.2.1.1.02.01.006,62110201006,0.0,75172.23,20
2023,11,CFC,6.2.1.1.02.01.007,62110201007,0.0,82070.52,21
2023,11,CFC,6.2.1.1.02.01.008,62110201008,0.0,50444.12,20
2023,11,CFC,6.2.1.1.02.01.009,62110201009,0.0,68699.12,20
2023,11,CFC,6.2.1.1.02.01.010,62110201010,0.0,44161.14,20
2023,11,CFC,6.2.1.1.02.01.011,62110201011,0.0,230102.45,20
2023,11,CFC,6.2.1.1.02.01.012,62110201012,0.0,52137.71,21
2023,11,CFC,6.2.1.1.02.01.013,62110201013,0.0,60554.5,20
2023,11,CFC,6.2.1.1.02.01.014,62110201014,0.0,54192.79,20
2023,11,CFC,6.2.1.1.02.01.015,62110201015,0.0,34258.8,20
2023,11,CFC,6.2.1.1.02.01.016,62110201016,0.0,70248.64,20
2023,11,CFC,6.2.1.1.02.01.017,62110201017,0.0,29092.21,20
2023,11,CFC,6.2.1.1.02.01.018,62110201018,0.0,128491.8,20
2023,11,CFC,6.2.1.1.02.01.019,62110201019,0.0,196574.0,20
2023,11,CFC,6.2.1.1.02.01.020,62110201020,0.0,41514.9,20
2023,11,CFC,6.2.1.1.02.01.021,62110201021,0.0,20409.81,20
2023,11,CFC,6.2.1.1.02.01.022,62110201022,0.0,6536.26,17
2023,11,CFC,6.2.1.1.02.01.023,62110201023,0.0,111426.40000000001,20
2023,11,CFC,6.2.1.1.02.01.024,62110201024,0.0,72603.69,20
2023,11,CFC,6.2.1.1.02.01.025,62110201025,0.0,22394.32,20
2023,11,CFC,6.2.1.1.02.01.026,62110201026,0.0,545740.88,20
2023,11,CFC,6.2.1.1.02.01.027,62110201027,0.0,32437.53,20
2023,11,CFC,6.2.1.2.02.02.001,62120202001,0.0,44757.0,20
2023,11,CFC,6.2.1.3.05.01.004,62130501004,0.0,1302900.56,9
2023,11,CFC,6.2.1.9.02.01.001,62190201001,0.0,14067.68,1
2023,11,CFC,6.2.1.9.02.01.002,62190201002,0.0,28640.0,1
2023,11,CFC,6.2.9.1.01.01.001,62910101001,3582135.86,0.0,73
2023,11,CFC,6.3.1.1.01.01.001,63110101001,1292786.09,0.0,1
2023,11,CFC,6.3.1.1.01.01.003,63110101003,280969.12,0.0,1
2023,11,CFC,6.3.1.1.01.01.004,63110101004,134470.29,13219.92,2
2023,11,CFC,6.3.1.1.01.01.005,63110101005,175606.33,33817.79,3
2023,11,CFC,6.3.1.1.01.01.006,63110101006,10566.73,0.0,2
2023,11,CFC,6.3.1.1.01.01.007,63110101007,1973.57,0.0,1
2023,11,CFC,6.3.1.1.01.01.008,63110101008,2509.38,0.0,1
2023,11,CFC,6.3.1.1.01.02.001,63110102001,441658.19,5544.48,7
2023,11,CFC,6.3.1.1.01.02.002,63110102002,151291.23,1301.62,6
2023,11,CFC,6.3.1.1.01.02.003,63110102003,19115.62,2887.9700000000003,7
2023,11,CFC,6.3.1.1.01.03.001,63110103001,478.24,0.0,1
2023,11,CFC,6.3.1.1.01.03.002,63110103002,154993.0,0.0,1
2023,11,CFC,6.3.1.1.01.03.003,63110103003,133263.84,0.0,1
2023,11,CFC,6.3.1.1.01.03.004,63110103004,2627.69,0.0,1
2023,11,CFC,6.3.1.2.01.01.001,63120101001,3707.9,0.0,1
2023,11,CFC,6.3.1.2.01.01.002,63120101002,10436.48,0.0,2
2023,11,CFC,6.3.1.3.01.02.001,63130102001,1639.21,0.0,2
2023,11,CFC,6.3.1.3.02.01.001,63130201001,6000.0,0.0,1
2023,11,CFC,6.3.1.3.02.01.002,63130201002,25187.07,0.0,2
2023,11,CFC,6.3.1.3.02.01.003,63130201003,17110.6,605.3,6
2023,11,CFC,6.3.1.3.02.01.005,63130201005,1076237.46,0.0,18
2023,11,CFC,6.3.1.3.02.01.007,63130201007,5896.74,0.0,2
2023,11,CFC,6.3.1.3.02.01.008,63130201008,45601.729999999996,0.0,4
2023,11,CFC,6.3.1.3.02.01.009,63130201009,123857.44,0.0,2
2023,11,CFC,6.3.1.3.02.01.010,63130201010,1694.0,0.0,1
2023,11,CFC,6.3.1.3.02.01.011,63130201011,1246046.33,0.0,7
2023,11,CFC,6.3.1.3.02.01.012,63130201012,3396.95,0.0,2
2023,11,CFC,6.3.1.3.02.01.013,63130201013,49825.71,0.0,5
2023,11,CFC,6.3.1.3.02.01.018,63130201018,112985.06,0.0,1
2023,11,CFC,6.3.1.3.02.01.020,63130201020,157745.5,0.0,1
2023,11,CFC,6.3.1.3.02.01.021,63130201021,14660.760000000002,0.0,2
2023,11,CFC,6.3.1.3.02.01.026,63130201026,47612.01,0.0,5
2023,11,CFC,6.3.1.3.02.01.027,63130201027,3500.0,0.0,1
2023,11,CFC,6.3.1.3.02.01.028,63130201028,133.19,0.0,1
2023,11,CFC,6.3.1.3.02.01.029,63130201029,740.42,0.0,1
2023,11,CFC,6.3.1.3.02.01.030,63130201030,18416.94,0.0,5
2023,11,CFC,6.3.1.3.02.01.032,63130201032,57561.85,0.0,3
2023,11,CFC,6.3.1.3.02.01.033,63130201033,9470.34,0.0,1
2023,11,CFC,6.3.1.3.02.01.036,63130201036,2391.96,0.0,3
2023,11,CFC,6.3.1.3.02.01.037,63130201037,1521.6299999999999,0.0,3
2023,11,CFC,6.3.1.3.02.01.040,63130201040,98400.36,0.0,20
2023,11,CFC,6.3.1.3.02.01.045,63130201045,4561.26,0.0,3
2023,11,CFC,6.3.1.3.02.01.047,63130201047,107372.0,0.0,5
2023,11,CFC,6.3.1.3.02.01.048,63130201048,263414.62,0.0,8
2023,11,CFC,6.3.1.3.02.03.001,63130203001,221045.0,4095.0,99
2023,11,CFC,6.3.1.3.02.03.002,63130203002,660604.85,5808.0,189
2023,11,CFC,6.3.1.3.02.03.003,63130203003,232626.47999999998,1575.0,108
2023,11,CFC,6.3.1.3.02.04.001,63130204001,140857.54,1890.0,43
2023,11,CFC,6.3.1.3.02.04.002,63130204002,255445.76,2370.0,94
2023,11,CFC,6.3.1.3.02.04.003,63130204003,259129.07,4630.7,83
2023,11,CFC,6.3.1.3.02.06.001,63130206001,1223.06,0.0,4
2023,11,CFC,6.3.1.4.01.02.001,63140102001,1906.65,22.0,28
2023,11,CFC,6.3.1.4.01.02.002,63140102002,3662.15,0.0,20
2023,11,CFC,6.3.1.5.01.01.001,63150101001,213949.22999999998,70348.0,7
2023,11,CFC,6.3.1.6.01.01.002,63160101002,55486.61,0.0,2
2023,11,CFC,6.3.1.6.01.01.003,63160101003,270.0,0.0,1
2023,11,CFC,6.3.1.9.01.01.001,63190101001,22.89,0.0,1
2023,11,CFC,6.3.1.9.01.01.002,63190101002,106.0,0.0,2
2023,11,CFC,6.3.1.9.01.01.003,63190101003,97114.56,0.0,4
2023,11,CFC,6.3.1.9.01.01.006,63190101006,18608.48,0.0,3
2023,11,CFC,6.3.2.1.01.01.002,63210101002,190615.94,0.0,1
2023,11,CFC,6.3.2.1.03.01.006,63210301006,20700.0,0.0,1
2023,11,CFC,6.3.2.1.04.01.003,63210401003,225000.0,0.0,1
2023,11,CFC,6.3.2.1.05.01.002,63210501002,29148.9,0.0,1
2023,11,CFC,6.3.2.4.01.01.001,63240101001,7194.0,0.0,1
2023,11,CFC,6.3.9.1.01.01.001,63910101001,147510.48,8480887.87,540
2023,11,CFC,6.3.9.1.01.01.002,63910101002,0.0,472658.83999999997,5
2023,11,CFC,6.4.1.1.03.01.003,64110301003,89357.73000000001,0.0,2
2023,11,CFC,6.4.1.1.03.01.005,64110301005,0.0,39357.73,1
2023,11,CFC,6.4.1.1.03.01.006,64110301006,1450.0,0.0,1
2023,11,CFC,6.4.1.1.03.02.004,64110302004,237956.80000000002,0.0,4
2023,11,CFC,6.4.1.1.04.01.003,64110401003,0.0,89357.73000000001,2
2023,11,CFC,6.4.1.1.04.01.005,64110401005,39357.73,0.0,1
2023,11,CFC,6.4.1.1.04.02.004,64110402004,0.0,237956.8,4
2023,12,CFC,1.1.1.1.03.01.001,11110301001,16504302.6,16504302.6,66
2023,12,CFC,1.1.1.1.03.02.001,11110302001,16537322.06,16547606.73,412
2023,12,CFC,1.1.1.1.03.02.002,11110302002,32121.0,29385.350000000002,50
2023,12,CFC,1.1.1.1.05.01.001,11110501001,1684015.04,15124269.79,21
2023,12,CFC,1.1.1.1.05.02.007,11110502007,53370.63,0.0,1
2023,12,CFC,1.1.1.1.05.02.016,11110502016,10191.78,0.0,1
2023,12,CFC,1.1.1.1.05.02.017,11110502017,161993.66999999998,1405000.0,6
2023,12,CFC,1.1.1.1.05.02.018,11110502018,5708050.01,0.0,3
2023,12,CFC,1.1.1.1.05.02.019,11110502019,58352.42,444177.6,2
2023,12,CFC,1.1.1.1.05.02.020,11110502020,149752.27000000002,0.0,7
2023,12,CFC,1.1.1.1.06.01.011,11110601011,0.0,3000.0,2
2023,12,CFC,1.1.1.1.06.01.016,11110601016,2000.0,4000.0,5
2023,12,CFC,1.1.1.1.06.01.019,11110601019,500.08,500.08,4
2023,12,CFC,1.1.1.1.07.01.002,11110701002,300000.0,302783.76,7
2023,12,CFC,1.1.1.1.07.04.001,11110704001,0.0,105.0,1
2023,12,CFC,1.1.1.1.07.04.002,11110704002,444177.6,444282.6,3
2023,12,CFC,1.1.1.1.07.04.005,11110704005,1849177.6,1849302.04,36
2023,12,CFC,1.1.1.1.07.06.006,11110706006,2261.02,0.0,1
2023,12,CFC,1.1.1.1.07.06.009,11110706009,29113.35,300000.0,3
2023,12,CFC,1.1.2.1.04.01.001,11210401001,0.0,14000.349999999999,20
2023,12,CFC,1.1.2.1.04.01.002,11210401002,0.0,33795.2,21
2023,12,CFC,1.1.2.1.04.01.003,11210401003,0.0,32695.9,20
2023,12,CFC,1.1.2.1.04.01.004,11210401004,0.0,10391.18,21
2023,12,CFC,1.1.2.1.04.01.005,11210401005,0.0,309505.41000000003,21
2023,12,CFC,1.1.2.1.04.01.006,11210401006,0.0,100878.56,21
2023,12,CFC,1.1.2.1.04.01.007,11210401007,38632.08,55921.01,21
2023,12,CFC,1.1.2.1.04.01.008,11210401008,3040.21,89680.13,24
2023,12,CFC,1.1.2.1.04.01.009,11210401009,0.0,72065.86,20
2023,12,CFC,1.1.2.1.04.01.010,11210401010,90.07,44908.81,22
2023,12,CFC,1.1.2.1.04.01.011,11210401011,7697.52,498235.83999999997,21
2023,12,CFC,1.1.2.1.04.01.012,11210401012,17238.45,148227.24,23
2023,12,CFC,1.1.2.1.04.01.013,11210401013,371.14,65504.47,23
2023,12,CFC,1.1.2.1.04.01.014,11210401014,5840.97,57317.729999999996,21
2023,12,CFC,1.1.2.1.04.01.015,11210401015,0.0,71289.26000000001,22
2023,12,CFC,1.1.2.1.04.01.016,11210401016,0.0,203287.78,21
2023,12,CFC,1.1.2.1.04.01.017,11210401017,0.0,115252.8,21
2023,12,CFC,1.1.2.1.04.01.018,11210401018,23566.55,582846.8300000001,23
2023,12,CFC,1.1.2.1.04.01.019,11210401019,0.0,463209.65,21
2023,12,CFC,1.1.2.1.04.01.020,11210401020,0.0,40362.93,20
2023,12,CFC,1.1.2.1.04.01.021,11210401021,0.0,20941.66,21
2023,12,CFC,1.1.2.1.04.01.022,11210401022,2117.19,8016.42,20
2023,12,CFC,1.1.2.1.04.01.023,11210401023,3190.43,423525.75,21
2023,12,CFC,1.1.2.1.04.01.024,11210401024,1739.88,167392.12,21
2023,12,CFC,1.1.2.1.04.01.025,11210401025,768.36,20655.35,21
2023,12,CFC,1.1.2.1.04.01.026,11210401026,235466.07,529015.05,24
2023,12,CFC,1.1.2.1.04.01.027,11210401027,14560.8,30875.75,21
2023,12,CFC,1.1.3.1.01.01.002,11310101002,290360.22,67368.27,37
2023,12,CFC,1.1.3.1.01.01.003,11310101003,0.0,741458.91,1
2023,12,CFC,1.1.3.1.01.01.004,11310101004,67621.16,67340.71,6
2023,12,CFC,1.1.3.1.01.01.005,11310101005,44.0,2640.0,5
2023,12,CFC,1.1.3.1.01.01.006,11310101006,0.0,929.76,1
2023,12,CFC,1.1.3.1.01.01.007,11310101007,960.99,755.41,2
2023,12,CFC,1.1.3.1.01.01.008,11310101008,1745.22,1735.3600000000001,4
2023,12,CFC,1.1.3.1.02.01.002,11310201002,1854.29,1854.29,2
2023,12,CFC,1.1.3.1.03.01.001,11310301001,132194.33,133263.84,2
2023,12,CFC,1.1.3.1.03.01.002,11310301002,0.0,154993.0,1
2023,12,CFC,1.1.3.1.03.01.003,11310301003,0.0,478.24,1
2023,12,CFC,1.1.3.1.03.01.004,11310301004,2637.55,2627.69,2
2023,12,CFC,1.1.3.3.01.05.001,11330105001,70767.71,0.0,1
2023,12,CFC,1.1.3.3.01.05.002,11330105002,37119.24,0.0,1
2023,12,CFC,1.1.3.3.01.05.009,11330105009,14155.32,191876.06,2
2023,12,CFC,1.1.3.3.01.10.001,11330110001,9733.4,0.0,1
2023,12,CFC,1.1.3.3.01.10.002,11330110002,7991.05,0.0,1
2023,12,CFC,1.1.3.3.01.10.009,11330110009,10011.92,126346.0,2
2023,12,CFC,1.1.3.3.01.16.001,11330116001,525236.76,0.0,1
2023,12,CFC,1.1.3.3.01.16.002,11330116002,150405.15,0.0,1
2023,12,CFC,1.1.3.3.01.16.009,11330116009,11830.35,158984.19,2
2023,12,CFC,1.1.3.3.01.17.002,11330117002,9683.75,0.0,1
2023,12,CFC,1.1.3.3.01.17.009,11330117009,3280.83,41952.32,2
2023,12,CFC,1.1.3.3.01.21.009,11330121009,1757.99,0.0,1
2023,12,CFC,1.1.3.3.01.23.001,11330123001,585000.0,284500.0,2
2023,12,CFC,1.1.3.3.01.23.002,11330123002,241169.23,103992.38,2
2023,12,CFC,1.1.3.3.01.23.009,11330123009,57657.42,654466.32,2
2023,12,CFC,1.1.3.4.01.02.005,11340102005,0.0,950.37,1
2023,12,CFC,1.1.3.4.01.02.028,11340102028,0.0,70.03,1
2023,12,CFC,1.1.3.4.01.02.030,11340102030,0.0,340.0,1
2023,12,CFC,1.1.3.4.01.02.031,11340102031,0.0,567.0,1
2023,12,CFC,1.1.3.5.01.04.003,11350104003,11707.13,0.0,2
2023,12,CFC,1.1.3.5.01.04.007,11350104007,7492.87,0.0,1
2023,12,CFC,1.1.3.5.01.04.008,11350104008,466.99,0.0,1
2023,12,CFC,1.1.3.5.01.04.010,11350104010,9672.07,0.0,2
2023,12,CFC,1.1.4.1.01.01.001,11410101001,0.0,613.91,1
2023,12,CFC,1.1.4.1.01.01.008,11410101008,0.0,205.58,1
2023,12,CFC,1.1.4.1.01.01.010,11410101010,0.0,4.52,1
2023,12,CFC,1.1.4.1.01.01.013,11410101013,0.0,278.96,1
2023,12,CFC,1.1.4.1.01.01.015,11410101015,13990.0,1457.88,4
2023,12,CFC,1.1.4.1.01.01.016,11410101016,0.0,114.14,1
2023,12,CFC,1.1.4.1.01.01.018,11410101018,0.0,21.84,1
2023,12,CFC,1.1.5.1.01.01.001,11510101001,0.0,307.48,1
2023,12,CFC,1.1.5.1.01.01.002,11510101002,0.0,267.48,1
2023,12,CFC,1.1.5.1.01.02.001,11510102001,0.0,266.53,1
2023,12,CFC,1.2.1.2.01.05.001,12120105001,550153.9199999999,70767.71,3
2023,12,CFC,1.2.1.2.01.05.002,12120105002,226802.63,0.0,1
2023,12,CFC,1.2.1.2.01.05.009,12120105009,0.0,71275.45,1
2023,12,CFC,1.2.1.2.01.10.001,12120110001,0.0,9733.4,1
2023,12,CFC,1.2.1.2.01.10.002,12120110002,168831.23,0.0,1
2023,12,CFC,1.2.1.2.01.10.009,12120110009,0.0,41315.17,1
2023,12,CFC,1.2.1.2.01.16.001,12120116001,0.0,525236.76,1
2023,12,CFC,1.2.1.2.01.16.002,12120116002,0.0,72282.32,1
2023,12,CFC,1.2.1.2.01.16.009,12120116009,119296.78,0.0,1
2023,12,CFC,1.2.1.2.01.17.002,12120117002,52164.88,0.0,1
2023,12,CFC,1.2.1.2.01.17.009,12120117009,84.66,0.0,1
2023,12,CFC,1.2.1.2.01.23.001,12120123001,0.0,585000.0,1
2023,12,CFC,1.2.1.2.01.23.002,12120123002,0.0,241169.23,1
2023,12,CFC,1.2.1.2.01.23.009,12120123009,654466.32,0.0,1
2023,12,CFC,1.2.2.2.01.01.002,12220101002,44999.0,0.0,1
2023,12,CFC,1.2.2.2.01.01.003,12220101003,414194.69,462787.43,2
2023,12,CFC,1.2.2.2.01.01.008,12220101008,2764.9700000000003,174.76,4
2023,12,CFC,1.2.2.2.02.01.003,12220201003,4225000.0,0.0,1
2023,12,CFC,1.2.2.2.02.01.004,12220201004,140156.33,0.0,1
2023,12,CFC,1.2.2.2.03.01.001,12220301001,0.0,5099.54,1
2023,12,CFC,1.2.2.2.03.01.002,12220301002,40837.6,4383.09,2
2023,12,CFC,1.2.2.2.03.01.003,12220301003,17499.75,48592.74,2
2023,12,CFC,1.2.2.2.03.01.004,12220301004,0.0,89.52,1
2023,12,CFC,1.2.2.2.03.01.006,12220301006,0.0,25693.85,1
2023,12,CFC,1.2.2.2.03.02.001,12220302001,0.0,111111.11,1
2023,12,CFC,1.2.2.3.01.01.003,12230101003,0.0,1188166.53,1
2023,12,CFC,1.2.2.3.02.01.001,12230201001,1035410.67,2554.68,2
2023,12,CFC,1.2.2.3.02.01.002,12230201002,154481.53,0.0,1
2023,12,CFC,2.1.1.1.01.01.001,21110101001,1462801.74,1475572.41,7
2023,12,CFC,2.1.1.2.01.01.001,21120101001,744789.61,747977.34,12
2023,12,CFC,2.1.1.2.01.01.002,21120101002,153118.58000000002,222181.52,7
2023,12,CFC,2.1.1.2.01.01.003,21120101003,19287.95,24753.43,4
2023,12,CFC,2.1.2.1.01.01.002,21210101002,45692.15,15769.2,52
2023,12,CFC,2.1.2.1.01.01.003,21210101003,155297.54,178328.11,122
2023,12,CFC,2.1.2.1.01.01.004,21210101004,48857.899999999994,18694.67,21
2023,12,CFC,2.1.2.1.01.01.005,21210101005,0.0,22907.839999999997,8
2023,12,CFC,2.1.2.1.02.01.001,21210201001,184925.9,185179.8,7
2023,12,CFC,2.1.2.1.02.01.002,21210201002,304744.65,606887.81,5
2023,12,CFC,2.1.2.1.02.01.003,21210201003,30526.33,29470.1,16
2023,12,CFC,2.1.2.1.02.01.004,21210201004,66610.77,66891.22,2
2023,12,CFC,2.1.2.1.02.01.005,21210201005,1764.94,1740.29,3
2023,12,CFC,2.1.2.1.02.01.007,21210201007,1709.51,108088.81999999999,3
2023,12,CFC,2.1.2.1.02.01.009,21210201009,280.0,280.0,2
2023,12,CFC,2.1.2.1.02.01.010,21210201010,943.5,943.5,2
2023,12,CFC,2.1.2.1.02.01.015,21210201015,2627.0,0.0,1
2023,12,CFC,2.1.2.1.03.01.056,21210301056,740.42,740.42,2
2023,12,CFC,2.1.2.1.03.01.063,21210301063,1321.82,1321.82,2
2023,12,CFC,2.1.2.1.03.01.084,21210301084,57177.56,59635.189999999995,4
